Title,Location,Company,Description
Software Engineer,"San Jose, CA","Adobe
4.1","Our Company


Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences. We’re passionate about empowering people to craft beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.

We’re on a mission to hire the very best and are committed to building exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours.

The Role


Work with the Cloud Tech - Purchase Experiences Team on building web-based user interfaces and cloud services for subscription management and purchasing. Participating in all aspects of software development activities, including design, coding, code reviews, unit testing, bug fixing, and API/technical documentation. Deliver critical components and services to be used by a variety of clients enabling flexible and rapid optimizable sign-up and purchase work flows. Support services for subscription management and purchasing, covering a wide variety of products, plans, promotions, purchase methods, and geographies for Creative Cloud and Document Cloud. Working in multi-functional teams to ensure superb end-to-end user experience for customers. Fast prototyping of ideas and concepts and researching the latest industry trends.

At Adobe, you will be immersed in an exceptional work environment that is recognized throughout the world on Best Companies lists. You will also be surrounded by colleagues who are committed to helping each other grow through our unique Check-In approach where ongoing feedback flows freely.

If you’re looking to make an impact, Adobe's the place for you. Discover what our employees are saying about their career experiences on the Adobe Life blog and explore the meaningful benefits we offer.

Adobe is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, religion, age, sexual orientation, gender identity, disability or veteran status.

</br>Adobe"
Software Engineer,"San Francisco, CA","Automattic
4.5","</li>
</ol>

Software Engineer (Code Wrangler)

WordPress doesn’t try to keep its users inside walled gardens, a rare thing in a world that is dangerously moving away from the open web. Instead, WordPress gives them the freedom to build a business website, an online store, or a personal blog – the way they like it. Big sites or small, using the community-run open source project or Automattic’s WordPress.com, vanilla or customised with hundreds of plugins, WordPress users always get to own and control their data, their expression, and their freedom.

What have we worked on recently?
Gutenberg is a new block-level editor with clean abstractions for users, too, not just developers.
Jetpack is a plugin that brings cloud-scale features to self-hosted sites and our latest addition is Rewind, think git for WordPress sites.
WooCommerce is the most popular e-commerce platform on the web.
To view more of our recent work, check out our longer product list on Automattic.com.
How do we work?
We’re kind to each other and our users – we strive to build a positive, supportive, and inclusive culture of cohesive teams focused on delivering value to our customers.
We work as a global and distributed workforce resulting in a unique way of working built around our creed.
We offer flexible work arrangements allowing our team members to work when they feel best.
We open-source! We’re cool with open-sourcing everything except passwords, or secret keys.
We ship often, deploying many times daily with the help of peer code review, continuous integration, and our global workforce in over 70 countries.
We welcome collaboration, and you can be involved in any discussion across our many communication channels.
Enough about us, let‘s talk more about you. The Software Engineer position might be a good fit if you:
Have production experience with several programming languages. We mostly use PHP and JavaScript at Automattic – you should either be familiar with them already or the idea of using them on a daily basis should not be a blocker for you.
Have experience working on a large-scale system. Making it faster, more scalable, and fault-tolerant.
Know about systems architecture.
Are highly collaborative and you love participating in code reviews and discussions about architecture, or design.
Are passionate about and experienced in software development; in particular, advanced PHP knowledge is a plus.
Are knowledgeable about design patterns and testability; having experience with testing frameworks, performance testing and unit testing is very welcome.
Are thoughtful about product design, with good user experience instincts.
Are open and able to travel 3-4 weeks per year to meet up with your teammates in person.
Extra credit:
WordPress programming experience.
Open source contributions or contributions to programs designed to help underrepresented people enter the tech field.
Experience working on accessibility.
Familiarity with JavaScript.
Data analysis experience, and understanding of how analytics can help with product decisions.
Knowledge of tooling and build systems.
Speaking of interests and skills, here are some areas in which you can grow and have further impact in the future at the company:
Leadership – we offer a variety of leadership options to those who have interest, including becoming a team lead and managing releases.
Learning and development – we have a generous personal development budget and encourage you to grow your skills through courses, books and conferences.
Architecture – we encourage developers to develop expertise in the systems they work with, guide their evolution and mentor other developers working on them.
Engineering effectiveness – we believe in helping other developers become more effective through tools, practices, cross-team collaborations, and process improvements.
These are exciting times at Automattic and you’ll have a unique opportunity to shape the future of our products. Join us! We look forward to hearing from you.

Diversity & Inclusion at Automattic

We’re improving diversity in the tech industry. At Automattic, we want people to love their work and show respect and empathy to all. We welcome differences and strive to increase participation from traditionally underrepresented groups. Our D&I committee involves Automatticians across the company and drives grassroots change. For example, this group has helped facilitate private online spaces for affiliated Automatticians to gather and helps run a monthly D&I People Lab series for further learning. Diversity and Inclusion is a priority at Automattic, though our dedication influences far more than just Automatticians: We make our products freely available and translate our products into and offer customer support in numerous languages. We require unconscious bias training for our hiring teams and ensure our products are accessible across different bandwidths and devices. Read more about our dedication to diversity and inclusion.

Curious who works in engineering at Automattic? Meet our Code Wranglers – Brandon, Jeremy, Mark, Jennifer, Roy and Kat!

APPLICATION PROCESS


<b>"
Software Engineer / Senior Software Engineer - Humble Bundle,"San Francisco, CA","Humble Bundle
4.0","Humble Bundle sells games, ebooks, software, and other digital content. Our mission is to support charity while providing awesome content to customers at great prices. We launched in 2010 with a single two-week Humble Indie Bundle, but we have humbly grown into a store full of games and bundles, a subscription service, a game publisher, and more. We have raised $150 million for charity and counting. And we now have over 500,000 subscribers to our Humble Monthly.

Humble Bundle is seeking outstanding full-stack web developers to join our team. As part of our Engineering team, you will work on a variety of tasks, including building new user interfaces, working with databases, solving performance and scalability problems, and helping to facilitate our accounting and analytics processes. You will help build and maintain our backend (written in Python and running on Google AppEngine) as well as our frontend (HTML/CSS/JavaScript). Your work will immediately impact our customer base who have helped us in raising over $150M for amazing charities like the Red Cross, Child's Play, and EFF.

We are looking for candidates who can work out of our San Francisco office or remotely out of Austin, TX area.

Requirements
Experience
For senior level candidates, 5+ years of professional experience developing websites in a team environment
For mid level candidates, 2+ years of professional experience developing websites in a team environment
Ability to write clean and performant code
Experience with databases
Proficiency in Python or JavaScript (knowing both is a bonus)
Nice to have
Knowledge of Google AppEngine or Google Cloud Datastore
Experience working on e-commerce websites
Experience in data engineering
Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

*We are an Equal Opportunity Employer.

#HumbleBundle"
Backend Software Engineer,"San Francisco, CA","StubHub
3.3","At StubHub, our mission is to bring the joy of live to fans globally. We're the world's largest ticket marketplace, and we make sure that the events where you want to be are never sold out.

Our engineering team is the motor that powers the StubHub platform. We are a diverse team of problem solvers that impact every aspect of our business. Just a few of the exciting things we do every single day include handling the data for millions of transactions, testing and deploying mobile applications, and utilizing machine learning to craft the best experience possible for our customers.

Are you passionate about tackling hard problems? Do you wake up thinking about how to deliver phenomenal solutions? At StubHub, you will collaborate with other specialists to deploy services at scale. You will see a direct impact of your code on the user experience. Your data focus will help us make the best decisions possible. Our team is nimble and trusting, giving you control, autonomy, and influence in the execution of our platform.

We'd love to hear from you if you have:
4+ Years of experience building products with Backend technologies, and an excellent understanding of computer science fundamentals, data structures and algorithms
2+ years of experience in API development using REST JSON/XML, and security standards like OAuth
A talent for connecting and collaborating with PMO, UX, PMs and other functions that help deliver a great product
A ""customer first"" mentality, focused on crafting an exceptional experience using our marketplace
Experience with Agile development methodologies, with Test Driven Development and Continuous Delivery
A real passion for discovery, problem solving, and groundbreaking technology
A love of diving deep to confront difficult challenges across the organization
Built products that are deployed at scale
A cherished memory of an amazing concert or sporting event
Experiences that you will use:

You are knowledgeable about backend development technologies, Including Java, Spring Boot
Working with queue-based services, especially ones that use Kafka or RabbitMQ
A strong background in computer science, software design and development
API development using REST JSON/XML, and security standards like OAuth
Skills such as code refactoring, design patterns, design-driven development, continuous integration, and building highly scalable applications
Hands-on expertise in object-oriented and functional design methodology, using Java or another object-oriented language
Are you interested in joining an ambitious and close-knit team is dedicated to solving meaningful, complex problems? Your work will have a significant impact on the business, and help spread the joy of concerts, theater, and sports around the world.

This website uses cookies to enhance your experience. By continuing to browse the site, you agree to our use of cookies

View our privacy policy

View our accessibility info

eBay Inc. is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, national origin, sex, sexual orientation, gender identity, veteran status, and disability, or other legally protected status. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at talent@ebay.com. We will make every effort to respond to your request for disability assistance as soon as possible.

For more information see:

EEO is the Law Poster

EEO is the Law Poster Supplement"
Software Engineer Internship,"San Francisco, CA","Dropbox
4.1","Company Description


Dropbox is the worlds first smart workspace that helps people and teams focus on the work that matters. With more than 600 million registered users across 180 countries, were on a mission to design a more enlightened way of working. Dropbox is headquartered in San Francisco, CA, and has 12 offices around the world.

Team Description


Our Engineering team is working to simplify the way people work together. Theyre building a family of products that handle over a billion files a day for people around the world. With our broad mission and massive scale, there are countless opportunities to make an impact.

Role Description


The Dropbox internship program is a top-notch learning experience for engineering students from all backgrounds. You are paired up with a dedicated mentor who is committed to your success. You can expect to have ownership of your project, collaborate with full-time engineers, and receive consistent and helpful feedback. Our goal is to curate a robust learning experience, help you connect with new friends & mentors, and build the foundation of a strong professional network.

Responsibilities

As an intern, you will go toe-to-toe with Dropbox engineers. We offer many different types of roles and teams that you can have an impact on. Here are some of the things you might do:
Application Engineering- Youll build delightful full-stack user experiences that solve real customer needs and drive tons of $$ for Dropbox. As a product engineering intern you can expect to work across backend, api, desktop, mobile and web.
Cloud Engineering- Craft the building blocks that let us scale Dropbox to handle millions of concurrent connections, hundreds of billions of files and hundreds of petabytes of data.
Analytics Engineering- Measure, optimize, and build one of the industrys most advanced analytics platforms to derive meanings from vast amounts of data. Our massive scale means youll work with more data than many other analytics firms combined.
Mobile Engineering- You are an Objective-C, Swift, Java and C++ magician - this team knows the ins and outs of iOS and Android SDK and will help you weave and bend the APIs to craft the Dropbox client experience on mobile devices. Youre also responsible for building the backend systems that power the mobile experiences and optimize the protocol between client and server for reliability, efficiency and speed.
Web Engineering- Youre responsible for our website - dropbox.com and paper.dropbox.com. In addition to everything application engineers do but youre also deeply interested in building a fast, scalable, and responsive Dropbox experience for the modern web, using cutting-edge tools like Typescript, React, and Redux.
Site Reliability Engineering (SRE)- This team lives dangerously on the boundary of software and hardware - they have a deep understanding of the inner workings of our product and are interested in ensuring our products work well on real-world hardware in our data centers. You will build the software and automation that controls the hardware that runs our products, and serve as the first line of defense when something goes with our production infrastructure or services.
Security Engineering- People trust Dropbox to keep their data secure, and at Dropbox we rely on our security engineers to make our products safe. Youre a software engineer with a deep interest in building software that is secure yet easy to use. By the way, interest in the shadowy computer underworld is a definite plus. Security engineers consult with product teams to secure our software, production infrastructure, website, desktop and mobile apps and our corporate infrastructure and devices.
Requirements
Computer Science (or similar) students that are currently pursuing an Bachelors, Masters or Ph.D (graduating in or after Dec 2020)
If you have experience writing or shipping software as part of internships, personal projects, coding competitions or research and the work we do at Dropbox resonates with you, wed love to learn more about you
Dropbox is an equal opportunity employer. We are a welcoming place for everyone, and we do our best to make sure all people feel supported and connected at work. A big part of that effort is our support for members and allies of internal groups like Asians at Dropbox, BlackDropboxers, Latinx, Pridebox (LGBTQ), Vets at Dropbox, Women at Dropbox, ATX Diversity (based in Austin, Texas) and the Dropbox Empowerment Network (based in Dublin, Ireland)."
Software Engineer,"San Francisco, CA","Recurly
4.0","Since 2009, Recurly has provided enterprise-class recurring billing, revenue optimization, and subscription management services for thousands of businesses worldwide, processing more than 5 billion dollars in transaction volume annually.

We are looking for an energetic and highly skilled team member to help build and extend our innovative, cutting-edge subscription management platform. Our ideal candidate will possess a solid understanding of technology systems, take a thoughtful and proactive approach to communication, and be able to demonstrate an understanding of how software can contribute to business outcomes. For this role, we are looking for an experienced engineer who is comfortable working on enterprise applications in a fast-paced agile environment.
Responsibilities
Contributing high-quality code for features, enhancements, and fixes on schedule
Working to understand and communicate technical impacts and alternate approaches
Positive participation in an iterative software development methodology and contributing to all phases of the software development lifecycle and support
Communicating development objectives and status to technical audiences
Demonstrating a willingness to learn and continually refine your business acumen and develop domain/industry expertise
Required Skills and Experience
Meaningful professional experience delivering features in enterprise Ruby and Rails applications
A “quality-first” mindset, with experience producing secure, high-quality code
Demonstrated capability to deliver committed functionality on schedule
Solid verbal and written communication skills, and a willingness to engage positively with peers
Proactive and positive participation in agile ceremonies and processes, including requirements and solution design sessions, daily stand-ups, grooming, retrospectives, and ticket maintenance
Self-motivated, and committed to ongoing growth and learning
Demonstrated ability to work respectfully, positively, and in an ego-free fashion with a cross-disciplinary team
Bachelor’s Degree in Computer Science or a related field, or equivalent experience
Desired Skills and Experience
Experience designing relational database schemas and writing efficient queries
Experience with back-end (e.g. Node) and front-end (e.g. React) JavaScript
Experience with user interface design
Experience with Golang
About Recurly
Recurly is an enterprise-class subscription management platform that cuts through the complexity of subscription management to optimize and automate revenue growth. Founded in 2009, Recurly uses an open platform approach to easily connect with a broad variety of back-office systems. In addition to enabling lightweight and flexible custom integrations, Recurly also has powerful out-of-the-box integrations with enterprise solutions like Salesforce, NetSuite, and Avalara to provide efficiencies through end-to-end automation of billing events throughout the customer lifecycle.

Recurly's flexible architecture, coupled with deep expertise in the payments industry is validated by the billions of dollars in transactions the company processes each year. Thousands of companies worldwide depend on Recurly to manage and optimize their rapidly-growing subscription businesses.

Offices located in San Francisco, California, Boulder, Colorado and New Orleans, LA."
Software Engineer,"San Francisco, CA","Dropbox
4.1","Company Description


Dropbox is the worlds first smart workspace that helps people and teams focus on the work that matters. With more than 600 million registered users across 180 countries, were on a mission to design a more enlightened way of working. Dropbox is headquartered in San Francisco, CA, and has 12 offices around the world.

Team Description


Our Engineering team is working to simplify the way people work together. Theyre building a family of products that handle over a billion files a day for people around the world. With our broad mission and massive scale, there are countless opportunities to make an impact.

Role Description

Dropbox is looking for software engineers to come build the next generation of work collaboration tools. The software engineer role is a generalist role, accepting people with a broad range of expertise with an emphasis in backend and distributed systems work. You can find more specialized engineering roles including mobile, web, and fullstack on our engineering jobs page.

Software engineers work at all levels of the stack to deliver software - everything from syncing exabytes of data, to staying in flow with Dropbox Paper, to handling millions of HTTP requests. Software Engineers are at the heart of everything we do at Dropbox, and in a typical week youll be expected to develop new features in a multi-functional team of designers, product managers, project managers, and quality assurance engineers. Software engineers are also responsible for the quality of the code and systems they produce, working hand-in-hand with customer experience and quality assurance Dropboxers to ensure that our product continues to serve the needs of our tens of millions of users.

If you are a new grad or intern please apply directly to that role.

Responsibilities
You will partner with product managers, designers, and analysts to deeply understand the needs of our users and build a product that serves those needs
You will build infrastructure to handle metadata for hundreds of billions of files, hundreds of petabytes of user data, and millions of concurrent connections
You will write modular, secure, and well-tested code
You will design and build software capable of reaching millions of daily users in Python, React, and Go
You will ensure that our development environment is best in class by delivering improvements to internal tooling and direct partnership with our product platform teams
You will work closely with customer support to respond quickly to issues for our users and solve those in a permanent and scalable way
You will articulate a technical vision for a more enlightened way of working and work with multi-functional partners to deliver that vision
Requirements
BS (or higher, e.g., MS, or PhD) in Computer Science or related technical field involving coding (e.g., physics or mathematics), or equivalent technical experience
2+ years of work related industry experience
A desire to take Dropbox even further. If these large-scale projects resonate, we'd love to learn more about you and find out if we can work together
Benefits and Perks
100% company paid individual medical, dental, & vision insurance coverage
401k + company match
Market competitive total compensation package
Free Dropbox space for your friends and family
Wellness Reimbursement
Generous vacation policy
10 company paid holidays
Volunteer time off
Company sponsored tech talks (technology and other relevant professional topics)
Dropbox is an equal opportunity employer. We are a welcoming place for everyone, and we do our best to make sure all people feel supported and connected at work. A big part of that effort is our support for members and allies of internal groups like Asians at Dropbox, BlackDropboxers, Latinx, Pridebox (LGBTQ), Vets at Dropbox, Women at Dropbox, ATX Diversity (based in Austin, Texas) and the Dropbox Empowerment Network (based in Dublin, Ireland)."
Software Engineer - Quip,"San Francisco, CA","Salesforce
4.3","Software Engineer - Quip
Are you interested in working on the next generation of collaboration software? Our goal at Quip is to build a new class of productivity tool that every person at every company enjoys using every single day. What we’re looking for: a software engineering generalist who’s passionate and cares deeply about product development.

At Quip, our engineers are always learning new things — we all work cross-platform and full-stack. We pride ourselves on writing high-quality code and maintainable systems that make our lives easier, across Javascript, C++, Python, Java, and Objective-C. Every engineer works on exciting, meaningful projects that impact our technical and product strategy.

We work closely with Product Managers and Designers to define new features, and help map the future of Quip. We’re building the next generation of products leveraging frameworks, such as React, and tackling complex problems related to large-scale backend infrastructure and mobile platforms. We’re building a team of talented, thoughtful people who will work together to build an enduring company that will change the way teams work together.

What we look for:
Excellent software engineering talent
Knowledge of Python, Objective-C, Javascript, SQL, C++, Java, or the ability to learn them quickly
Experience with web applications, databases, distributed systems, or mobile development is a plus
Passion for learning and working with others to improve yourself, the team, the product, the company

What you'll do:
Building consumer-level applications (mobile, web, desktop) for enterprise - with a focus on design and usability
Solving complex challenges such as performance, scalability, and security
Growing and scaling our product and servers, applying the latest technologies and best practices
Mentoring your peers or be mentored by your peers in various in-house mentorship
Learn to make great and not so great puns

Who you'll work with:

We are a group of talented, empathetic people from various backgrounds where trust and teamwork are a given. We pride ourselves in thoughtful communication and individual ownership. We push hard to make Quip better everyday while maintaining a healthy balance to leave time for our hobbies, family, pets, or whatever else is important.

What it's like to work here:
We provide small company impact combined with Salesforce generous benefits
Most employees (including our founder) leave by 5:30pm
We seek out opportunities to send people to training for both technical and leadership skills
We actively work on ways to be more inclusive in our culture and in our hiring
Currently, 30% of our engineers are women
Regular team charity outings, plus 7 days of volunteer time off (VTO) per year
Want to learn more? Visit our website and meet our team!
Posting Statement
Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Headhunters and recruitment agencies may not submit resumes/CVs through this Web site or directly to managers. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay fees to any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org.
Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records."
"Software Engineer, Software Platform","Menlo Park, CA","Robinhood
4.3","About the company

Robinhood is democratizing our financial system. With customers at the heart of our decisions, Robinhood is lowering barriers, removing fees, and providing greater access to financial information. Together, we are building products and services that help create a financial system everyone can participate in.

Robinhood is a fast-growing company and was recognized as a CNBC Disruptor 50 and a LinkedIn Top Startup in 2019. We're continuing to grow and are looking for incredible talent that can help us achieve our mission.

Robinhood is headquartered in Menlo Park, California, with offices in Lake Mary, Florida, Denver, Colorado, and London, UK.

About the Role

We're a rapidly growing team serving a highly ambitious engineering organization. The Software Platform organization provides the infrastructure for our products and ensures developer velocity and system stability. Our work spans multiple areas including architecture, the software development lifecycle, cloud infrastructure, networking, online data processing, reliability and more.

Your day-to-day will involve:
Target the highest profile problems within engineering at Robinhood, work to deliver a solution in a highly accelerated way with a repeatable, reusable pattern, template or framework for teams going forward facing similar problems
Identify high impact classes of problems and design and implement general solutions with high return on investment
Provide mentorship both formally and informally to engineers at Robinhood, define and formalize the architecture design process and guide the overall architectural direction
Provide infrastructure and tooling to automate test development and execution up and down the testing pyramid, including unit, API and integration testing
Provide the infrastructure to automate and standardize how software is built, versioned and deployed to target environments
Accelerate Kubernetes Adoption, provide compute, network, storage plus abstractions to interface with PAAS frameworks to automate, standardize and abstract common infrastructure
Transition the organization to an immutable, container-based infrastructure on Kubernetes via a self-service platform-as-a-service that enables engineers to generate, deploy and operate fully functional microservice stacks
Provide scalable, robust software and infrastructure for DAG workflows
Provide a best in industry messaging platform with schema enforcement, exactly once delivery, pub-sub and more
Some things we consider critical for this role:
Fluent in one or more programming languages (e.g. Go, Python, Java)
Experience authoring and operating high-scale services
Experience with scalable distributed systems, both built from scratch as well as on AWS primitives
A focus on software engineering best practices such as testing, static analysis, continuous integration, delivery, and deployment
Willingness to learn and use new technologies
Extremely data-driven
Ability to debugging complex systems
Bonus Points:
Intimate familiarity of Python/Django or Go
Experience with high-growth startups
Strong open source contributions
Core Tech Stack:
Python, Django, Django Rest Framework, etc.
Go
CI/CD and test automation frameworks
Container and container orchestration technologies (e.g. Docker, Kubernetes)
Microservice-oriented architectures and related OSS technologies (e.g. Kafka, Celery/RabbitMQ, nginx, Redis, Postgres, Airflow, Consul, etc)
Cloud-native infrastructure (AWS, GCP)
Feeling ready to give 100% to democratizing our financial system? We'd love to have you apply, even if you feel unsure about whether you meet every single requirement in this posting. At Robinhood, we're looking for people invigorated by our mission, not just those who simply check off all the boxes."
Software Engineer - New Grad,"San Mateo, CA","IXL Learning
3.1","IXL Learning, a leading edtech company with products used by 7 million students worldwide, is seeking new graduates who have a passion for technology and education. You will dive into our code base and immediately contribute to our three extremely impactful educational products and build new, innovative products. You can fine-tune your existing skills and learn new ones as you work on one of our many teams. You'll be able to work with our Core Technology team in back-end engineering, Front-end group using cutting-edge technologies like React, Mobile team in implementing iOS and Android apps, or our Full-stack teams who seek engineers interested in doing it all.

We find it immensely satisfying to develop products that impact the lives of millions, and we are eager to have you join our team.

International candidates encouraged to apply; H1B sponsorship is available.

WHAT YOU'LL BE DOING


As a Software Engineer, you will build the back-end wiring, application logic, and UI that engage our users. You will find and use the best technologies to add features and create new products. You'll be involved in all aspects of the development process including design, coding, testing, debugging, and tuning. You will own your projects from start to end as they travel through our fast-paced development cycle. In addition to working with your fellow engineers, you'll collaborate with other teams to design amazing products that meet the needs of our users, who are students and teachers all over the world.

TECHNOLOGY


Our server-side stack currently includes Linux, Apache, Java, Scala, Python, and Oracle. For our iOS app development, we use Swift. Our front-end code is written in JavaScript (including the React and D3 libraries, and ES6). Of course, the specific technologies and languages you use will vary by project and according to your own interests or specialization areas.

WHAT WE'RE LOOKING FOR
Bachelor's or advanced degree in computer science or a related discipline
Excellent programming skills
Strong analytical-reasoning and problem-solving skills
Ability to work both independently and with a wide variety of teams
Knowledge of Unix, Python, Java, SQL, JavaScript, or Mobile app development is a plus
Passion for improving education through technology"
"Fullstack Software Engineer, Applications","San Francisco, CA","Grand Rounds
4.5","About us:
Grand Rounds is a new kind of healthcare company. Founded in 2011, the company is on a mission to raise the standard of healthcare for everyone, everywhere. The Grand Rounds team goes above and beyond to connect and guide people to the highest quality healthcare available for themselves and their loved ones. Grand Rounds creates products and services that give people the best possible healthcare experience. Named a 2019 Best Place to Work by Glassdoor and Rock Health’s 2018 Fastest Growing Company, Grand Rounds works with inspiring employers and doctors to empower them to be the change agents we need to make our shared vision a reality.

Our team’s impact on the business:

Product engineers build and operate the full-stack apps which power the user experience for all of our audiences. We build mobile and web apps for members seeking care and advice, workflow and case management apps for our care team, and we lead the application platform underneath those apps.

We collaborate closely with product and design teams to deliver applications which route our members to high quality providers, provide advice and guidance on healthcare decisions, and facilitate expert opinions on diagnoses and treatment plans.

Examples of work recently undertaken by our team:

Provider Match extends our search capabilities to help members find non-medical providers such as dentists and physical therapists, and facilities such as imaging centers. Flexible Tasks add support for ad-hoc workflows in our case management system, to supplement the defined workflows for processes like Medical Records Collection.
Why we need you:
Build out our member experience, as we add new services in areas like financial guidance and scheduling.
Help us evolve and improve the architecture, performance, and operability of our systems.
Drive features and products through the full development lifecycle.
Collaborate on tight-knit teams - teach us what you know and learn from us.
Build systems which support privacy and security for sensitive personal and medical data
Your qualifications:
Proven full-stack web development experience
Experience with (and fondness for) automated testing
Deep experience with Ruby or Python
Experience modeling data in relational and non-relational datastores
Analytical, problem-solving and troubleshooting skills
Modeling real-world data in both RDBMS and NoSQL persistence layers
Experience in our current technologies a bonus: Ruby, Rails, Javascript, React, GraphQL, Docker, AWS
Our deep data is unique, our platform is full of possibilities, and our business is booming. We are looking for motivated talent who wants to take our technology and business to the next level and disrupt the healthcare industry as we know it today.

-----
Grand Rounds is an Equal Opportunity Employer and considers applicants for employment without regard to race, color, religion, sex, orientation, national origin, age, disability, genetics or any other basis forbidden under federal, state, or local law. Grand Rounds considers all qualified applicants in accordance with the San Francisco Fair Chance Ordinance.

Apply Now"
Embedded Software Engineer,"San Francisco, CA",Open Lunar Foundation,"To support our efforts to advance human presence in space, our organization has a series of spacecraft and missions planned out for the next few years. We are developing these projects in the spirit of moving quickly, taking acceptable risks, and breaking a trail for others who are also interested in coming along with us. Flight software engineers will bring the hardware systems together and be essential to orchestrating everything running on our systems.
Software Engineers joining the team will breathe life into our spacecraft, writing custom drivers for the core and payload hardware, keeping everything on track with planning, scheduling, logging, services, and moving from foundations to higher-level capability to support our planned missions. They will work in an iteration-heavy manner, using progress we make to inform the next step in development. We also place value on reliable, dependable, software and will have SWEs testing what they write and creating a HITL system to test our work, prove capabilities, and support debugging efforts. On that matter, these FSW engineers will be heavily involved in live missions ops, planning, debugging, and extending our capabilities as needed.
While aerospace and critical systems experience is not required, this work is being done in an embedded context so we are expecting candidates to have previous experience in embedded and resource-constrained environments. We’re especially interested in hearing from people who’ve worked in robotics, controls systems, or have experience writing reliable low-level services like bootloaders, schedulers, or advanced drivers.


The Responsibilities:
Architect supervisor software on-device to enable mission activities
Develop dependable services such as the bootloader, error-checking, and fault-recovery for a spacecraft.
Collaborate with hardware engineers to develop drivers for components (sensors and actuators) as they are integrated into the spacecraft
Architect and develop embedded and support software for mission simulation and hardware-in-the-loop testing
Derive requirements for system performance and validation, develop and execute test plans for hardware checkout and software integration
Collaborate with the engineering team to support a live mission and debug issues as they come up.

The Must-Haves:
5+ years of experience professionally writing software, in resource-limited embedded systems, in one or more fields similar to:
Remotely-managed hardware
Space systems
Robotics
Avionics
Strong command of C in embedded contexts
Product development and rigorous test experience
Ability to work independently and self-manage
The Nice-to-Haves:
Space mission experience
High-reliability and/or fault-tolerant design experience
Experience with the STM32 family of Cortex microcontrollers with and without an RTOS
Communications (especially radio) hardware development experience

Culture Fit:
Experience with self-management and small teams: We work closely together across programs and everyone carries a lot of responsibility.
Comfort with collaborative decision making: We are a community oriented, with a flat organizational structure.
Good communication practices: Good listening skills allow us to hear others' inputs and integrate them.
Excited to work closely as a team: We’re committed to sharing feedback and helping one another grow personally and professionally.
Willingness to fail fast, learn, and iterate:This is central to the work that we do."
Software Engineer,"San Francisco, CA","UnitedMasters
2.9","# Who are we?

As a new industry alternative for independent artists, UnitedMasters provides premium music distribution services and facilitates unique partnerships between artists and the world’s biggest brands. We enable artists to maintain full ownership over their master recording rights while introducing them to millions of new fans worldwide through our direct brand partnerships.

The UnitedMasters team is made up of musicians, marketers, engineers and storytellers with backgrounds from YouTube, SoundCloud, Pandora, Facebook, Dropbox, Complex, VICE and more. We work hand in hand with the award-winning creative teams that forge those innovative partnerships at Translation.

# Responsibilities
Independently define and implement the next generation of UnitedMaster’s products to help meet and exceed our business objectives
Apply problem-solving skills to design and build efficient and reusable abstractions and systems
Identify and address performance bottlenecks
Participate in design and code reviews
Interact with other team members to incorporate their innovations and vice versa
Identify and communicate best practices for software engineering

# Qualifications
Experience in C++, Java, Perl, PHP, or Python
Experience with relational databases and SQL
Experience with web technologies: JavaScript, XHTML, CSS
High levels of creativity and quick problem solving capabilities
B.S., M.S., or Ph.D. degree in Computer Science or related field"
