Title,Location,Company,Description
Software Engineer,"San Francisco, CA","Dropbox
4.1","Company Description


Dropbox is the worlds first smart workspace that helps people and teams focus on the work that matters. With more than 600 million registered users across 180 countries, were on a mission to design a more enlightened way of working. Dropbox is headquartered in San Francisco, CA, and has 12 offices around the world.

Team Description


Our Engineering team is working to simplify the way people work together. Theyre building a family of products that handle over a billion files a day for people around the world. With our broad mission and massive scale, there are countless opportunities to make an impact.

Role Description

Dropbox is looking for software engineers to come build the next generation of work collaboration tools. The software engineer role is a generalist role, accepting people with a broad range of expertise with an emphasis in backend and distributed systems work. You can find more specialized engineering roles including mobile, web, and fullstack on our engineering jobs page.

Software engineers work at all levels of the stack to deliver software - everything from syncing exabytes of data, to staying in flow with Dropbox Paper, to handling millions of HTTP requests. Software Engineers are at the heart of everything we do at Dropbox, and in a typical week youll be expected to develop new features in a multi-functional team of designers, product managers, project managers, and quality assurance engineers. Software engineers are also responsible for the quality of the code and systems they produce, working hand-in-hand with customer experience and quality assurance Dropboxers to ensure that our product continues to serve the needs of our tens of millions of users.

If you are a new grad or intern please apply directly to that role.

Responsibilities
You will partner with product managers, designers, and analysts to deeply understand the needs of our users and build a product that serves those needs
You will build infrastructure to handle metadata for hundreds of billions of files, hundreds of petabytes of user data, and millions of concurrent connections
You will write modular, secure, and well-tested code
You will design and build software capable of reaching millions of daily users in Python, React, and Go
You will ensure that our development environment is best in class by delivering improvements to internal tooling and direct partnership with our product platform teams
You will work closely with customer support to respond quickly to issues for our users and solve those in a permanent and scalable way
You will articulate a technical vision for a more enlightened way of working and work with multi-functional partners to deliver that vision
Requirements
BS (or higher, e.g., MS, or PhD) in Computer Science or related technical field involving coding (e.g., physics or mathematics), or equivalent technical experience
2+ years of work related industry experience
A desire to take Dropbox even further. If these large-scale projects resonate, we'd love to learn more about you and find out if we can work together
Benefits and Perks
100% company paid individual medical, dental, & vision insurance coverage
401k + company match
Market competitive total compensation package
Free Dropbox space for your friends and family
Wellness Reimbursement
Generous vacation policy
10 company paid holidays
Volunteer time off
Company sponsored tech talks (technology and other relevant professional topics)
Dropbox is an equal opportunity employer. We are a welcoming place for everyone, and we do our best to make sure all people feel supported and connected at work. A big part of that effort is our support for members and allies of internal groups like Asians at Dropbox, BlackDropboxers, Latinx, Pridebox (LGBTQ), Vets at Dropbox, Women at Dropbox, ATX Diversity (based in Austin, Texas) and the Dropbox Empowerment Network (based in Dublin, Ireland)."
"Software Engineer, Software Platform","Menlo Park, CA","Robinhood
4.3","About the company

Robinhood is democratizing our financial system. With customers at the heart of our decisions, Robinhood is lowering barriers, removing fees, and providing greater access to financial information. Together, we are building products and services that help create a financial system everyone can participate in.

Robinhood is a fast-growing company and was recognized as a CNBC Disruptor 50 and a LinkedIn Top Startup in 2019. We're continuing to grow and are looking for incredible talent that can help us achieve our mission.

Robinhood is headquartered in Menlo Park, California, with offices in Lake Mary, Florida, Denver, Colorado, and London, UK.

About the Role

We're a rapidly growing team serving a highly ambitious engineering organization. The Software Platform organization provides the infrastructure for our products and ensures developer velocity and system stability. Our work spans multiple areas including architecture, the software development lifecycle, cloud infrastructure, networking, online data processing, reliability and more.

Your day-to-day will involve:
Target the highest profile problems within engineering at Robinhood, work to deliver a solution in a highly accelerated way with a repeatable, reusable pattern, template or framework for teams going forward facing similar problems
Identify high impact classes of problems and design and implement general solutions with high return on investment
Provide mentorship both formally and informally to engineers at Robinhood, define and formalize the architecture design process and guide the overall architectural direction
Provide infrastructure and tooling to automate test development and execution up and down the testing pyramid, including unit, API and integration testing
Provide the infrastructure to automate and standardize how software is built, versioned and deployed to target environments
Accelerate Kubernetes Adoption, provide compute, network, storage plus abstractions to interface with PAAS frameworks to automate, standardize and abstract common infrastructure
Transition the organization to an immutable, container-based infrastructure on Kubernetes via a self-service platform-as-a-service that enables engineers to generate, deploy and operate fully functional microservice stacks
Provide scalable, robust software and infrastructure for DAG workflows
Provide a best in industry messaging platform with schema enforcement, exactly once delivery, pub-sub and more
Some things we consider critical for this role:
Fluent in one or more programming languages (e.g. Go, Python, Java)
Experience authoring and operating high-scale services
Experience with scalable distributed systems, both built from scratch as well as on AWS primitives
A focus on software engineering best practices such as testing, static analysis, continuous integration, delivery, and deployment
Willingness to learn and use new technologies
Extremely data-driven
Ability to debugging complex systems
Bonus Points:
Intimate familiarity of Python/Django or Go
Experience with high-growth startups
Strong open source contributions
Core Tech Stack:
Python, Django, Django Rest Framework, etc.
Go
CI/CD and test automation frameworks
Container and container orchestration technologies (e.g. Docker, Kubernetes)
Microservice-oriented architectures and related OSS technologies (e.g. Kafka, Celery/RabbitMQ, nginx, Redis, Postgres, Airflow, Consul, etc)
Cloud-native infrastructure (AWS, GCP)
Feeling ready to give 100% to democratizing our financial system? We'd love to have you apply, even if you feel unsure about whether you meet every single requirement in this posting. At Robinhood, we're looking for people invigorated by our mission, not just those who simply check off all the boxes."
Software Engineer,"San Francisco, CA","UnitedMasters
2.9","# Who are we?

As a new industry alternative for independent artists, UnitedMasters provides premium music distribution services and facilitates unique partnerships between artists and the world’s biggest brands. We enable artists to maintain full ownership over their master recording rights while introducing them to millions of new fans worldwide through our direct brand partnerships.

The UnitedMasters team is made up of musicians, marketers, engineers and storytellers with backgrounds from YouTube, SoundCloud, Pandora, Facebook, Dropbox, Complex, VICE and more. We work hand in hand with the award-winning creative teams that forge those innovative partnerships at Translation.

# Responsibilities
Independently define and implement the next generation of UnitedMaster’s products to help meet and exceed our business objectives
Apply problem-solving skills to design and build efficient and reusable abstractions and systems
Identify and address performance bottlenecks
Participate in design and code reviews
Interact with other team members to incorporate their innovations and vice versa
Identify and communicate best practices for software engineering

# Qualifications
Experience in C++, Java, Perl, PHP, or Python
Experience with relational databases and SQL
Experience with web technologies: JavaScript, XHTML, CSS
High levels of creativity and quick problem solving capabilities
B.S., M.S., or Ph.D. degree in Computer Science or related field"
Software Engineer - New Grad,"San Mateo, CA","IXL Learning
3.1","IXL Learning, a leading edtech company with products used by 8 million students worldwide, is seeking new graduates who have a passion for technology and education. You will dive into our code base and immediately contribute to our three extremely impactful educational products and build new, innovative products. You can fine-tune your existing skills and learn new ones as you work on one of our many teams. You'll be able to work with our Core Technology team in back-end engineering, Front-end group using cutting-edge technologies like React, Mobile team in implementing iOS and Android apps, or our Full-stack teams who seek engineers interested in doing it all.

We find it immensely satisfying to develop products that impact the lives of millions, and we are eager to have you join our team.

International candidates encouraged to apply; H1B sponsorship is available.

WHAT YOU'LL BE DOING


As a Software Engineer, you will build the back-end wiring, application logic, and UI that engage our users. You will find and use the best technologies to add features and create new products. You'll be involved in all aspects of the development process including design, coding, testing, debugging, and tuning. You will own your projects from start to end as they travel through our fast-paced development cycle. In addition to working with your fellow engineers, you'll collaborate with other teams to design amazing products that meet the needs of our users, who are students and teachers all over the world.

TECHNOLOGY


Our server-side stack currently includes Linux, Apache, Java, Scala, Python, and Oracle. For our iOS app development, we use Swift. Our front-end code is written in JavaScript (including the React and D3 libraries, and ES6). Of course, the specific technologies and languages you use will vary by project and according to your own interests or specialization areas.

WHAT WE'RE LOOKING FOR
Bachelor's or advanced degree in computer science or a related discipline
Excellent programming skills
Strong analytical-reasoning and problem-solving skills
Ability to work both independently and with a wide variety of teams
Knowledge of Unix, Python, Java, SQL, JavaScript, or Mobile app development is a plus
Passion for improving education through technology"
Software Engineer,"San Francisco, CA","Recurly
4.0","Since 2009, Recurly has provided enterprise-class recurring billing, revenue optimization, and subscription management services for thousands of businesses worldwide, processing more than 5 billion dollars in transaction volume annually.

We are looking for an energetic and highly skilled team member to help build and extend our innovative, cutting-edge subscription management platform. Our ideal candidate will possess a solid understanding of technology systems, take a thoughtful and proactive approach to communication, and be able to demonstrate an understanding of how software can contribute to business outcomes. For this role, we are looking for an experienced engineer who is comfortable working on enterprise applications in a fast-paced agile environment.
Responsibilities
Contributing high-quality code for features, enhancements, and fixes on schedule
Working to understand and communicate technical impacts and alternate approaches
Positive participation in an iterative software development methodology and contributing to all phases of the software development lifecycle and support
Communicating development objectives and status to technical audiences
Demonstrating a willingness to learn and continually refine your business acumen and develop domain/industry expertise
Required Skills and Experience
Meaningful professional experience delivering features in enterprise Ruby and Rails applications
A “quality-first” mindset, with experience producing secure, high-quality code
Demonstrated capability to deliver committed functionality on schedule
Solid verbal and written communication skills, and a willingness to engage positively with peers
Proactive and positive participation in agile ceremonies and processes, including requirements and solution design sessions, daily stand-ups, grooming, retrospectives, and ticket maintenance
Self-motivated, and committed to ongoing growth and learning
Demonstrated ability to work respectfully, positively, and in an ego-free fashion with a cross-disciplinary team
Bachelor’s Degree in Computer Science or a related field, or equivalent experience
Desired Skills and Experience
Experience designing relational database schemas and writing efficient queries
Experience with back-end (e.g. Node) and front-end (e.g. React) JavaScript
Experience with user interface design
Experience with Golang
About Recurly
Recurly is an enterprise-class subscription management platform that cuts through the complexity of subscription management to optimize and automate revenue growth. Founded in 2009, Recurly uses an open platform approach to easily connect with a broad variety of back-office systems. In addition to enabling lightweight and flexible custom integrations, Recurly also has powerful out-of-the-box integrations with enterprise solutions like Salesforce, NetSuite, and Avalara to provide efficiencies through end-to-end automation of billing events throughout the customer lifecycle.

Recurly's flexible architecture, coupled with deep expertise in the payments industry is validated by the billions of dollars in transactions the company processes each year. Thousands of companies worldwide depend on Recurly to manage and optimize their rapidly-growing subscription businesses.

Offices located in San Francisco, California, Boulder, Colorado and New Orleans, LA."
Software Engineer - Cash Product and Platform Team,"San Francisco, CA","Tradeshift
4.2","Company Description

Tradeshift is disrupting a stale e-invoicing, procure to pay, and financial solutions market. We are connecting companies of all sizes and providing them with the platform and network needed to create value from old processes like procurement, invoicing, payments, and workflow. Tradeshift is redefining an enterprise space that has seen little change in many years. We recognize that business is messy and business is social. Understanding these two facts drives the development of Tradeshift - a platform for all your business interactions.

Job Description

We are looking for an outstanding Software Engineer for our San Francisco-based Financial Solutions and Payments team. You will have the opportunity to help change how the world does business electronically as we strive to connect all of the companies in the world and make business applications better for *people*.

To help us out, you should have strong experience building robust, maintainable software and a desire to know, help support and form opinions on our existing new services alike. You know how to get stuff done and think independently about priorities and the bigger picture of what we are doing.

At Tradeshift, we believe in team-based product ownership, development, and quality assurance. We expect engineering involvement from product inception through production support. Our teams have great autonomy and responsibility to choose the best solutions, technologies, and approaches that help bring Tradeshift to the next level. Of course, this will not be easy; you will face a lot of complex challenges in our growing, global and fast-paced startup.

The Financial Solutions and Payments Team:

You will become a member of the fast expanding Financial Solutions and Payments team and be part of an international, skilled, cross-functional environment where roles are not set in stone and can include aspects of engineering, product management, build, deployment and operational management and designing. If you want to work full-stack all-round, that's perfect, if you want to specialize in one area, that's great too! Your responsibilities will grow to match your abilities and experience, and then some.

Our team develops innovative financial technology products across business-to-business payments, banking and lending services for use by Tradeshift's customers all across the world. We innovate within existing and entirely new Financial Services concepts and also deliver pivotal infrastructure enabling other applications: Our payments services allow businesses all over the world to send and receive money. Our lending solutions allow trading entities real-time access to affordable capital. We enable global commerce by removing every bit of complexity within cross-border transactions and trade finance. Come and join us. We are looking for enthusiastic individuals who share in our excitement for building innovative financial technology.

What you will do:
Being a key member of the team taking a product from concept to release and assuming responsibility for the success of the product and the professional growth of your team
Designing and implementing services that are maintainable, highly reliable and critical to both our customers and other product teams in Tradeshift
Writing high-quality, unit-tested, peer-reviewed code
Brainstorming and whiteboarding technical and product architecture options with your team
Identifying and implementing solutions to improve engineering productivity
Qualifications
Bachelor's degree in Computer Science or a closely related field
2+ years work experience in Java or similar environments
Experience with relational databases and SQL
Experience with frontend technologies
Experience with cloud based services
Experience or interest in high-scalability distributed systems
Experience in API design and development
Communicate clearly and concisely to other engineers, designers, and product managers
""additionalInformation"":{""title"":""Additional Information"",""text"":""

Culture:

Our culture was formed from day one when three Danes poured their heart and soul into creating a platform that could connect every business in the world. We expect each employee to approach their job at Tradeshift with the same amount of pride and passion and embody the Tradeshift culture that makes us the best company in history.

Shifters come from various backgrounds and nations, and we all thrive off challenging the status quo. We take pride in nurturing employee happiness, encouraging personal development, and welcoming teammates from all walks of life.

We value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

The Perks:
Career and professional development opportunities
Flexible hours and vacation policy
Supplemented cell phone plan
Lunch provided daily from local SF eateries and snacks
Fully paid 6 months parental leave
A competitive compensation package + equity
100% covered medical, dental and vision benefits
Life, short and long-term disability insurance
401k
Wellness and volunteer Programs
Fun company events like happy hours, outings and much more!
All your information will be kept confidential according to EEO guidelines.

""}}"
"Software Engineer, Product","San Francisco, CA","Gusto
4.3","At Gusto, we serve 100,000 small business customers with our Payroll, Benefits, and HR software suite, which allows them to move faster and gives them peace of mind about back-office tasks in their business. Our Product Engineering teams build this suite of software, each focused on a different slice of the pie: Payroll, Benefits, and HR.

We're hiring engineers to join these teams and work on customer-facing products, developing features and iterating across our platform to help define the customer journey at Gusto. Our main goal in these teams is to keep our customers happy and to deliver a consistently great experience across all of our products.

We're looking for talented and motivated engineers with 4+ years of experience. Our engineers own projects from end-to-end by influencing initial feature specs, building backend APIs, writing frontend code, and overseeing ongoing improvements for deployed features. If you're interested in building elegant software with far-reaching effects in our modern economy, join us!

Here's what you'll do day to day:
Own what you build as you architect, test, and refine Gusto's product suite
Tackle a wide variety of technical problems throughout the stack and contribute daily to all parts of our product code base
Collaborate with our product management and design teams to understand customer pain points, come up with solutions, and then prototype, iterate, and launch daily
Build a product that our customers genuinely love. Don't just take our word for it - check out what some customers have to say.
Here's what we're looking for:


4+ years of technical experience
Passionate about creating memorable experiences for customers
Interest in complex product development problems -- we use Rails & React, but you don't have to know them
Appreciation for a collaborative, test-driven environment
Experience turning wireframes and mockups into elegantly executed code
Well-structured, easily maintainable, well-documented code that balances beauty and pragmatism
Degree in Computer Science preferred
Learn more about the team:


Our Engineering Culture and Values
How We Built a Service-Driven Team
Our Diversity Goals and Efforts
About Gusto


Our customers come from all walks of life and so do we. We hire great people from a wide variety of backgrounds, not just because it's the right thing to do, but because it makes our company stronger. If you share our values and our enthusiasm for small businesses, you will find a home at Gusto.

Gusto is a modern, online people platform that helps small businesses take care of their teams. On top of full-service payroll, Gusto offers health insurance, 401(k)s, expert HR, and team management tools. Today, Gusto offices in Denver, San Francisco, and New York serve more than 100,000 businesses nationwide."
"Software Engineer, Intern (Summer 2020)","San Francisco, CA","Gusto
4.3","Our software engineering internship is a 12-week experience that blends learning with impact. Our interns are embedded directly into our engineering teams, contributing immediately to impactful projects and constantly learning.

You'll influence the initial specs for the feature, build/modify the backend APIs (mostly Rails), write the front-end code that consumes said APIs (mostly React), and be responsible for ongoing improvements once the feature is deployed.

Here's what you'll do:


Own what you build as you architect, test, and refine the Gusto platform
Tackle a wide variety of technical problems throughout the stack and contribute daily to all parts of our code base, using our development workflow
Work with our product and design teams to understand customer pain points, come up with solutions, and then prototype, iterate, and launch daily
Be surrounded by individuals who are doing the best work of their lives and loving every moment of it
Here's what we're looking for:


Students pursuing a BS and/or MS degree in computer science or related technical field with an expected graduation date in December 2020, or later
Passion for creating memorable experiences for customers
Interest in technologies such as React, Redux, Ruby, Rails, and GraphQL
Appreciation for a test-driven, code review culture
A drive to create well-structured and maintainable code that balances beauty and pragmatism
Learn more about the team:


Our Engineering Culture and Values
How We Built a Service-Driven Team
Our Diversity Goals and Efforts
About Gusto


Our customers come from all walks of life and so do we. We hire great people from a wide variety of backgrounds, not just because it's the right thing to do, but because it makes our company stronger. If you share our values and our enthusiasm for small businesses, you will find a home at Gusto.

Gusto is a modern, online people platform that helps small businesses take care of their teams. On top of full-service payroll, Gusto offers health insurance, 401(k)s, expert HR, and team management tools. Today, Gusto offices in Denver, San Francisco, and New York serve more than 100,000 businesses nationwide."
Embedded Software Engineer,"San Francisco, CA",Open Lunar Foundation,"To support our efforts to advance human presence in space, our organization has a series of spacecraft and missions planned out for the next few years. We are developing these projects in the spirit of moving quickly, taking acceptable risks, and breaking a trail for others who are also interested in coming along with us. Flight software engineers will bring the hardware systems together and be essential to orchestrating everything running on our systems.
Software Engineers joining the team will breathe life into our spacecraft, writing custom drivers for the core and payload hardware, keeping everything on track with planning, scheduling, logging, services, and moving from foundations to higher-level capability to support our planned missions. They will work in an iteration-heavy manner, using progress we make to inform the next step in development. We also place value on reliable, dependable, software and will have SWEs testing what they write and creating a HITL system to test our work, prove capabilities, and support debugging efforts. On that matter, these FSW engineers will be heavily involved in live missions ops, planning, debugging, and extending our capabilities as needed.
While aerospace and critical systems experience is not required, this work is being done in an embedded context so we are expecting candidates to have previous experience in embedded and resource-constrained environments. We’re especially interested in hearing from people who’ve worked in robotics, controls systems, or have experience writing reliable low-level services like bootloaders, schedulers, or advanced drivers.


The Responsibilities:
Architect supervisor software on-device to enable mission activities
Develop dependable services such as the bootloader, error-checking, and fault-recovery for a spacecraft.
Collaborate with hardware engineers to develop drivers for components (sensors and actuators) as they are integrated into the spacecraft
Architect and develop embedded and support software for mission simulation and hardware-in-the-loop testing
Derive requirements for system performance and validation, develop and execute test plans for hardware checkout and software integration
Collaborate with the engineering team to support a live mission and debug issues as they come up.

The Must-Haves:
5+ years of experience professionally writing software, in resource-limited embedded systems, in one or more fields similar to:
Remotely-managed hardware
Space systems
Robotics
Avionics
Strong command of C in embedded contexts
Product development and rigorous test experience
Ability to work independently and self-manage
The Nice-to-Haves:
Space mission experience
High-reliability and/or fault-tolerant design experience
Experience with the STM32 family of Cortex microcontrollers with and without an RTOS
Communications (especially radio) hardware development experience

Culture Fit:
Experience with self-management and small teams: We work closely together across programs and everyone carries a lot of responsibility.
Comfort with collaborative decision making: We are a community oriented, with a flat organizational structure.
Good communication practices: Good listening skills allow us to hear others' inputs and integrate them.
Excited to work closely as a team: We’re committed to sharing feedback and helping one another grow personally and professionally.
Willingness to fail fast, learn, and iterate:This is central to the work that we do."
Software Engineer,"San Francisco, CA","Wish
3.7","As the world moves to mobile shopping, Wish engineers are at the forefront of change. Our small agile team moves over 2 billion packages across the globe each year. Because we have a small team with a big job to do, each team member makes a huge impact on the business. You will have the opportunity to implement your ideas and to own your work.

We’re looking for self-starters, team players, and people who are excited by complex problems. The role is ideal for someone who has a solid backend engineering background.

Does that sound like you? Great! We encourage you to apply your skills and grow your career at Wish!
Who you are:
Bachelor's degree in computer science or equivalent degrees with 3-5 years of industry experience.
Excellent software design skill with experience in Python, Go, and/or Java.
Strong background in one or more of the following areas: machine learning, recommendation system, search ranking, or data mining.
Passionate about working with large amount of data and ability to translate insights into business recommendations.
Experience with different big data framework, includes Hadoop, Presto, MapReduce, and/or distributed systems.
What You'll Do
Develop and maintain a new, big data service that processes hundreds of millions of package tracking data daily
Build a big data-driven web application
Integrate data from a large number of services
Optimize and scale, performance as needed
Company Description:

Founded in 2010 and headquartered in San Francisco, Wish is a leading e-commerce platform, putting a digital shopping mall of affordable goods directly in the pockets of consumers worldwide. Wish employs big data principles, machine-learning, and state-of-the-art search technologies to create a highly-visual, entertaining, and personalized browsing experience for each user. The company leverages a global network of direct suppliers, providing access to top quality, affordable products to anyone with a smartphone. As of 2018, Wish has more than 80 million monthly active users, over one million merchants, and sells nearly 1 billion products annually. For more information about the company or to download the Wish mobile app, please visit www.wish.com or wish.com/careers or follow @WishShopping on Twitter, Facebook and Instagram.

Wish values diversity and is committed to creating an inclusive work environment. We provide equal employment opportunity for all applicants and employees. We do not discriminate based on any legally-protected class or characteristic. Employment decisions are made based on qualifications, merit, and business needs. If you need assistance or accommodation due to a disability, please let your recruiter know. For job positions in San Francisco, CA, and other locations where required, we will consider for employment qualified applicants with arrest and conviction records."
Software Engineer- Front End,"San Francisco, CA","Fuze
4.3","Fuze is a global, cloud-based unified communications platform that empowers productivity and delivers insights across the enterprise by enabling simplified business voice communications, flexible video conferencing and always-on collaboration. Fuze allows the modern, mobile workforce to seamlessly communicate anytime, anywhere, across any device.

We are looking for an experienced Software Engineer to help build and maintain the next generation apps of our unified communication platform. We place a strong emphasis on simplicity, scalability, and reliability. We are looking for engineers who have a natural love and appreciation for developing complex software systems, and are always eager to learn something new. You'll be expected to participate in all aspects of the software development process: design, implement, test, deploy, monitor, triage, and fix.

What you'll do:
Develop new user-facing features, for existing and new web applications
Ensure the technical feasibility of UI/UX designs
Optimize applications for maximum speed and scalability
Help improve our code quality through writing unit tests, automation and performing code reviews
Participate in brainstorming sessions and contribute ideas to our technology, algorithms and products
Work with the product and design teams to understand end-user requirements, formulate use cases, and then translate that into a pragmatic and effective technical solution
Dive into difficult problems and successfully deliver results on schedule
Have passion for learning new technologies and methodologies
Seek for excellence and quality in everything you do
What you'll need:
University degree in Computer Science/Engineering or equivalent work experience
Awareness or experience in agile methodologies
Must have 3+ years deep experience with HTML and Javascript
Experience with AngularJS and TypeScript is preferred
Object oriented software development is a must have, should also be aware of existing design patterns and experience applying them
Familiarity with front-end build tools, such as Grunt and Gulp.js
Demonstrated knowledge on client-server protocols such as REST, and consuming such protocols
Must have advanced English written and verbal communication skills
The ideal candidate has excellent analytic and troubleshooting skills and is able to resolve complex problems independently
Should enjoy working in a larger team and is eager to learn from more experienced team members
Knowledge of PBX and telecom is a plus"
Software Engineer - Data Platform,"San Francisco, CA","Fitbit
3.3","At Fitbit, our mission is to help people lead healthier, more active lives by empowering them with data, inspiration and guidance to reach their goals.

We started our journey in 2007—as a team of two with one big idea. Since then, we've grown to over 1,700 employees, sold over 90mm devices, and built a health and wellness community across the globe. In fact, the Fitbit Community has taken enough steps to walk from the Sun to Pluto and back again! Offering award-winning products, a top-rated mobile app and an easy-to-use dashboard, Fitbit provides personalized experiences that help our users reach their goals. With a reenergized focus on innovative devices, interactive experiences, and enterprise health we are transforming the way consumers and businesses see health & fitness.

From your first steps as a Fitbitter, you will be at the forefront of developing new products. Our culture combines the spirit of startup with the perks of being public. We offer a competitive benefits package and amazing perks like unlimited snacks, Friday happy hours, a wellness stipend, and a strong focus on a healthy work-life balance. As part of our team, you'll have the opportunity to grow your career, contribute your ideas to life-changing products and services, and—above all—have fun doing it.

Fitbit's HQ campus is located in the heart of San Francisco with office locations in Boston, San Diego, Salt Lake City and around the world. Think you've found your fit?

About the Team


The Data Platform team is responsible for making the vast amounts of data at Fitbit accessible to teams across the organization. We are also responsible for supporting the compute layer on top of the data which enables clients of the platform to build features and perform analysis on that data.

We spend our time working with internal clients like product managers, data scientists, data analysts and other software engineers to understand their data needs and build scalable solutions.

Currently we leverage a lot of open source technology like Spark, Hive, Kafka, Airflow and more. However, we also believe that Fitbit has a lot of unique problems that require us to think creatively outside of what the open source world can provide.

What You'll Work On:


As a member of the Fitbit Data Platform team you get to play a few different roles:

Architect: We own the data platform which supports all of our analytics, data science, and data applications.

Developer: We write lots of code. You'll be writing high-performance software that's responsible for moving data between our various data storage tiers.

Consultant: We work closely with the data providers and data consumers to ensure their needs are met. We are only successful if our clients are successful.

Leader: We need to be vocal about our experiences to internal teams as well as the outside world through blog posts, presentations and open source contributions.

Mentor: As we grow our team, we need strong mentors who will level up those around them.

Required Skills:
5+ years of experience as a software engineer
Strong Java and/or Scala knowledge
Extensive experience with Big Data and distributed systems.
Experience with some of the key technologies we are building on: Spark, Kafka, Hive, Parquet, MySQL, Cassandra, BigQuery, BigTable
Proven track record of working with technical and non-technical stakeholders.
Ability to work across teams to solve problems.
Nice-to-Have Skills:


Cloud IaaS experience: AWS, GCP, or Azure Cloud
DevOps experience
Experience with Python
Experience meeting compliance requirements for Safe Harbor, HIPAA, HiTRUST, etc.
Airflow, Luigi, or other orchestration tools

Fitbit is proud to be an equal opportunity employer. We recruit, hire, train, promote, pay, and administer all personnel actions without regard to race, color, ancestry, national origin, citizenship, religion, age, sex (including pregnancy, childbirth, and medical conditions related to pregnancy, childbirth, or breastfeeding), sex stereotyping (including assumptions about a person's appearance or behavior, gender roles, gender expression, or gender identity), sexual orientation, gender, gender identity, gender expression, marital status, medical condition, mental or physical disability, military or veteran status, genetic information or other statuses protected by law. We interpret these protected statuses broadly to include both the actual status and any perceptions and assumptions made regarding these statuses.

San Francisco applicants: Pursuant to the San Francisco Fair Chance Ordinance Fitbit will consider for employment qualified applicants with arrest and conviction records."
Software Engineer,"Redwood City, CA","TigerGraph
4.8","The Engineering team at TigerGraph (in Silicon Valley) has built the world's fastest real-time Graph Analytics platform. We are seeking multiple software engineers to add to our world-class core engineering team. We build high-performance parallel distributed graph management system, and develop innovative compiler algorithms and usability tools to close the gap between human reasoning/intuition and activating graph data. An ideal candidate is passionate about delivering broad software stack through forward-thinking architecture and implementing high-quality products with the simplest and most intuitive user interaction design in mind.

Responsibilities
Design and implement domain-specific query language engine.
Design and implement architectural innovations which support
high-performance,
highly-available, and
scalable database and analytics stack.
Formulate and deliver tools that have high impact on the company's daily operation.
Promote team success and continually invent ways to improve team productivity.
Write user-level document and code review peers' deliverables.
Perform unit and end-to-end regression testing of the deliverables.
About You (three or more qualifications)
BS/MS Degree/PhD in Computer Science or equivalent
Proficiency in C++/Java programming and Linux shell scripting
Significant contributor for a complex system (e.g. ETL, Compiler, Database, Distributed, Fault-tolerant, Reputable Open Source)
Preferred: ACM programming contest participant, or publications in relevant conferences/journals (e.g., VLDB, SIGMOD, ICDE, OSDI, PLDI, PPoPP, EuroSys, KDD)
Hard-working with a record of on-time completion of deliverables
Excellent communication (writing/speaking) skills
Innovative entrepreneurial spirit to develop new business opportunities
Passion for the start-up environment
Preferred: Strong background and experience in memory management, file I/O, network & socket programming, concurrency / multithreading"
